"ID","name","namespace","definition"
"GO:0051393","alpha-actinin binding","molecular_function","Interacting selectively and non-covalently with alpha-actinin, one of a family of proteins that cross-link F-actin as antiparallel homodimers. Alpha-actinin has a molecular mass of 93-103 KDa; at the N-terminus there are two calponin homology domains, at the C-terminus there are two EF-hands. These two domains are connected by the rod domain. This domain is formed by triple-helical spectrin repeats."
"GO:0051412","response to corticosterone","biological_process","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a corticosterone stimulus. Corticosterone is a 21 carbon steroid hormone of the corticosteroid type, produced in the cortex of the adrenal glands. In many species, corticosterone is the principal glucocorticoid, involved in regulation of fuel metabolism, immune reactions, and stress responses."
"GO:0051414","response to cortisol","biological_process","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a cortisol stimulus. Cortisol is the major natural glucocorticoid synthesized in the zona fasciculata of the adrenal cortex; it affects the metabolism of glucose, protein, and fats and has appreciable mineralocorticoid activity. It also regulates the immune system and affects many other functions."
"GO:0051416","obsolete myotilin binding","molecular_function","OBSOLETE. Interacting selectively and non-covalently with myotilin, a structural component of the Z-discs in human skeletal and cardiac muscle. Its C-terminus contains two immunoglobulin-like domains and the unique N-terminal half has a serine-rich region, with numerous potential phosphorylation sites, and a stretch of hydrophobic amino acids. Myotilin forms homodimers and binds to alpha-actinin, F-actin, and filamin C."
"GO:0051435","BH4 domain binding","molecular_function","Interacting selectively and non-covalently with the BH4 domain of a protein of the Bcl-2 family. All anti-apoptotic proteins contain BH1 and BH2 domains; some also contain an additional N-terminal BH4 domain, which is almost never seen in pro-apoptotic proteins. Loss of the BH4 domain can diminish or abrogate anti-apoptotic function or even impart outright death-promoting properties to the protein."
"GO:0051468","detection of glucocorticoid hormone stimulus","biological_process","The series of events by which a glucocorticoid hormone stimulus is received by a cell and converted into a molecular signal. Glucocorticoids are hormonal C21 corticosteroids synthesized from cholesterol with the ability to bind with the cortisol receptor and trigger similar effects. Glucocorticoids act primarily on carbohydrate and protein metabolism, and have anti-inflammatory effects."
"GO:0051501","diterpene phytoalexin metabolic process","biological_process","The chemical reactions and pathways involving diterpene phytoalexins, a class of diterpene formed in plants in response to fungal infection, physical damage, chemical injury, or a pathogenic process; they are sometimes referred to as plant antibiotics. Diterpenes are unsaturated hydrocarbons containing 20 carbon atoms and 4 branched methyl groups and are made up of isoprenoid units."
"GO:0051525","NFAT protein binding","molecular_function","Interacting selectively and non-covalently with NFAT (nuclear factor of activated T cells) proteins, a family of transcription factors. NFAT proteins have crucial roles in the development and function of the immune system."
"GO:0051842","obsolete evasion or tolerance of symbiont immune response","biological_process","OBSOLETE. Any process, either active or passive, by which an organism avoids the effects of the symbiont organism's immune response. The symbiont is defined as the smaller of the organisms involved in a symbiotic interaction."
"GO:0051843","obsolete evasion or tolerance of symbiont defense response","biological_process","OBSOLETE. Any process, either active or passive, by which an organism avoids or tolerates the effects of a symbiont organism's defense response. The symbiont defense response is mounted by the symbiont in response to the presence of the organism. The symbiont is defined as the smaller of the organisms involved in a symbiotic interaction."
"GO:0051845","obsolete passive evasion of symbiont immune response","biological_process","OBSOLETE. Any mechanism of immune avoidance that does not directly interfere with the symbiont immune system. The symbiont is defined as the smaller of the organisms involved in a symbiotic interaction."
"GO:0051846","obsolete active evasion of symbiont immune response","biological_process","OBSOLETE. Any mechanism of immune avoidance that directly affects the symbiont immune system, e.g. blocking any stage in symbiont MHC class I and II presentation. The symbiont is defined as the smaller of the organisms involved in a symbiotic interaction."
"GO:0051847","obsolete active evasion of symbiont immune response via regulation of symbiont complement system","biological_process","OBSOLETE. Any mechanism of active immune avoidance which works by regulating the symbiont complement system, e.g. by possessing complement receptors which mediate attachment to, then infection of, symbiont macrophages, which are eventually destroyed. The symbiont is defined as the smaller of the organisms involved in a symbiotic interaction."
